symbol,name,exchange,market_category,test_issue,financial_status,round_lot_size,etf,nextshares,source_file
LBTYK,Liberty Global Ltd. - Class C Common Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LCCCR,Lakeshore Acquisition III Corp. - Rights,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LCCCU,Lakeshore Acquisition III Corp. - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LCDL,GraniteShares 2x Long LCID Daily ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LCDS,JPMorgan Fundamental Data Science Large Core ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LCFY,Locafy Limited - Ordinary Share,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LCFYW,Locafy Limited - Warrant,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LCID,"Lucid Group, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LCNB,LCNB Corporation - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LCUT,"Lifetime Brands, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LDEM,iShares ESG MSCI EM Leaders ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LDRX,SGI Enhanced Market Leaders ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LDSF,First Trust Low Duration Strategic Focus ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LE,"Lands' End, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LECO,"Lincoln Electric Holdings, Inc. - Common Shares",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LEE,"Lee Enterprises, Incorporated - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LEGH,Legacy Housing Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LEGN,Legend Biotech Corporation - American Depositary Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LEGR,First Trust Indxx Innovative Transaction & Process ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LESL,"Leslie's, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LEXI,Alexis Practical Tactical ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LEXX,Lexaria Bioscience Corp. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LFACU,Leapfrog Acquisition Corporation - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LFACW,Leapfrog Acquisition Corporation - Warrants,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LFCR,"Lifecore Biomedical, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LFMD,"LifeMD, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LFS,"LEIFRAS Co., Ltd. - American Depositary Shares",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LFSC,F/m Emerald Life Sciences Innovation ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LFST,"LifeStance Health Group, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LFUS,"Littelfuse, Inc. - Common Stock",NASDAQ,Q,N,N,40,N,N,nasdaqlisted.txt
LFVN,Lifevantage Corporation - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LFWD,Lifeward Ltd. - Ordinary Shares,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LGCB,Linkage Global Inc - Class A Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LGCF,Themes US Cash Flow Champions ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LGCL,Lucas GC Limited - Class A Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LGHL,Lion Group Holding Ltd. - American Depositary Share,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LGIH,"LGI Homes, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LGN,Legence Corp. - Class A Common stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LGO,Largo Inc. - Common Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LGRO,Level Four Large Cap Growth Active ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LHAI,Linkhome Holdings Inc. - Common stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LI,Li Auto Inc. - American Depositary Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LICN,Lichen International Limited - Class A Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIDR,"AEye, Inc. - Class A Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIDRW,"AEye, Inc. - Warrant",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LIF,"Life360, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LIFE,Ethos Technologies Inc. - Class A Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LILA,Liberty Latin America Ltd. - Class A Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LILAK,Liberty Latin America Ltd. - Class C Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",NASDAQ,G,N,D,100,N,N,nasdaqlisted.txt
LIMNW,"Liminatus Pharma, Inc. - Warrants",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIN,Linde plc - Ordinary Shares,NASDAQ,Q,N,N,40,N,N,nasdaqlisted.txt
LINC,Lincoln Educational Services Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LINE,"Lineage, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LINK,"Interlink Electronics, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LINT,Direxion Daily INTC Bull 2X ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LIQT,"LiqTech International, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LITE,Lumentum Holdings Inc. - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LITM,Snow Lake Resources Ltd. - Common Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LITP,Sprott Lithium Miners ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LITS,"Lite Strategy, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIVE,Live Ventures Incorporated - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LIVN,LivaNova PLC - Ordinary Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LIXT,"Lixte Biotechnology Holdings, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LKFN,Lakeland Financial Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LKQ,LKQ Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LKSPR,Lake Superior Acquisition Corp. - Rights,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LKSPU,Lake Superior Acquisition Corp. - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LMAT,"LeMaitre Vascular, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LMB,"Limbach Holdings, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LMBS,First Trust Low Duration Opportunities ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LMFA,"LM Funding America, Inc. - Common Stock",NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LMNR,Limoneira Co - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LMNX,Defiance Daily Target 2x Long LMND ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LMTL,Direxion Daily LMT Bull 2X ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LMTS,Direxion Daily LMT Bear 1X ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LNAI,Lunai Bioworks Inc. - Common Stock,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LNKB,"LINKBANCORP, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LNKS,Linkers Industries Limited - Class A Ordinary Shares,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LNSR,"LENSAR, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LNT,Alliant Energy Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LNTH,"Lantheus Holdings, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LNZA,"LanzaTech Global, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LNZAW,"LanzaTech Global, Inc. - Warrant",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LOBO,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LOGI,Logitech International S.A. - Registered Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LOGO,Alpha Brands Consumption Leaders ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LOKV,Live Oak Acquisition Corp. V - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LOKVU,Live Oak Acquisition Corp. V - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LOKVW,Live Oak Acquisition Corp. V - Warrants,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LONA,"LeonaBio, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LOOP,"Loop Industries, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LOPE,"Grand Canyon Education, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LOT,Lotus Technology Inc. - American Depositary Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LOTI,Liberty One Tactical Income ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LOTWW,Lotus Technology Inc. - Warrants,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LOVE,The Lovesac Company - Common Stock,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPAAU,Launch One Acquisition Corp. - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPAAW,Launch One Acquisition Corp. - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPBBU,Launch Two Acquisition Corp. - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPBBW,Launch Two Acquisition Corp. - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPCN,Lipocine Inc. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPCVU,Launchpad Cadenza Acquisition Corp I - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPCVW,Launchpad Cadenza Acquisition Corp I - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPLA,LPL Financial Holdings Inc. - Common Stock,NASDAQ,Q,N,N,40,N,N,nasdaqlisted.txt
LPRO,Open Lending Corporation - Common Stock,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LPSN,"LivePerson, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LQDA,Liquidia Corporation - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LQDT,"Liquidity Services, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LRCX,Lam Research Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LRE,"Lead Real Estate Co., Ltd - American Depositary Shares",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LRGE,ClearBridge Large Cap Growth Select ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LRHC,La Rosa Holdings Corp. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LRMR,"Larimar Therapeutics, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LRND,NYLI U.S. Large Cap R&D Leaders ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LSAK,"Lesaka Technologies, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LSCC,Lattice Semiconductor Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LSH,Lakeside Holding Limited - Common Stock,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LSTA,"Lisata Therapeutics, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LSTR,"Landstar System, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LTBR,Lightbridge Corporation - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LTCC,Canary Litecoin ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LTRN,Lantern Pharma Inc. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LTRX,"Lantronix, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LTRYW,Sports Entertainment Gaming Global Corporation  - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LUCD,Lucid Diagnostics Inc. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LUCY,"Innovative Eyewear, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LUCYW,"Innovative Eyewear, Inc. - Warrants",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LULG,Leverage Shares 2X Long LULU Daily ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LULU,lululemon athletica inc. - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LUNG,Pulmonx Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LVO,"LiveOne, Inc. - Common Stock",NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LVRO,Lavoro Limited - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LVROW,Lavoro Limited - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LWACU,LightWave Acquisition Corp. - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LWACW,LightWave Acquisition Corp. - Warrants,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LWAY,"Lifeway Foods, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LWLG,"Lightwave Logic, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LX,LexinFintech Holdings Ltd. - American Depositary Shares,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",NASDAQ,G,N,D,100,N,N,nasdaqlisted.txt
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
LYEL,"Lyell Immunopharma, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LYFT,"Lyft, Inc. - Class A Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LYRA,"Lyra Therapeutics, Inc. - Common Stock",NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
LYTS,LSI Industries Inc. - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LZ,"LegalZoom.com, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MAAS,Maase Inc. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MAAY,GraniteShares YieldBOOST MARA ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MACI,Melar Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MACIU,Melar Acquisition Corp. I - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MACIW,Melar Acquisition Corp. I - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MAGH,Magnitude International Ltd - Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MAMA,"Mama's Creations, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MAMK,MaxsMaking Inc. - Class A Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MAMO,Massimo Group - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MANH,"Manhattan Associates, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MAPS,"WM Technology, Inc. - Class A Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MAPSW,"WM Technology, Inc. - Warrants",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MAR,Marriott International - Class A Common Stock,NASDAQ,Q,N,N,40,N,N,nasdaqlisted.txt
MARA,"MARA Holdings, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MARPS,Marine Petroleum Trust - Units of Beneficial Interest,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MASI,Masimo Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,NASDAQ,S,N,D,100,N,N,nasdaqlisted.txt
MASS,908 Devices Inc. - Common Stock,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MAT,"Mattel, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MATE,Man Active Trend Enhanced ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MATH,Metalpha Technology Holding Limited - Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MATW,Matthews International Corporation - Class A Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MAXN,"Maxeon Solar Technologies, Ltd. - Ordinary Shares",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MAYS,"J. W. Mays, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MAZE,"Maze Therapeutics, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MB,MasterBeef Group - Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBAI,Check-Cap Ltd. - Ordinary Share,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBAV,M3-Brigade Acquisition V Corp. - Class A Ordinary shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBAVU,M3-Brigade Acquisition V Corp. - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBAVW,M3-Brigade Acquisition V Corp. - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBB,iShares MBS ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MBBC,"Marathon Bancorp, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBCN,Middlefield Banc Corp. - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBIN,Merchants Bancorp - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBINL,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.625% Fixed Rate Series E Non-Cumulative Perpetual Preferred Stock, without par value",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBIO,"Mustang Bio, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBLY,Mobileye Global Inc. - Class A Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MBNKO,"Medallion Bank - Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series G, par value $1.00 per share",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBOT,Microbot Medical Inc.  - Common Stock,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBRX,"Moleculin Biotech, Inc. - Common Stock",NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MBS,Angel Oak Mortgage-Backed Securities ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MBUU,"Malibu Boats, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBVI,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBVIU,M3-Brigade Acquisition VI Corp. - Units,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBVIW,M3-Brigade Acquisition VI Corp. - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MBWM,Mercantile Bank Corporation - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MBX,"MBX Biosciences, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCBS,"MetroCity Bankshares, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCDS,JPMorgan Fundamental Data Science Mid Core ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MCGA,Yorkville Acquisition Corp. - Class A Ordinary Share,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MCGAU,Yorkville Acquisition Corp. - Unit,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MCGAW,Yorkville Acquisition Corp. - Warrant,NASDAQ,G,N,N,100,N,N,nasdaqlisted.txt
MCHB,Mechanics Bancorp - Class A Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCHI,iShares MSCI China ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MCHP,Microchip Technology Incorporated - Common Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCHPP,Microchip Technology Incorporated - Depositary Shares Each Representing a 1/20th Interest in a Share of 7.50% Series A Mandatory Convertible Preferred Stock,NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCHS,Matthews China Discovery Active ETF,NASDAQ,G,N,N,100,Y,N,nasdaqlisted.txt
MCHX,"Marchex, Inc. - Class B Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCRB,"Seres Therapeutics, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCRI,"Monarch Casino & Resort, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
MCTA,Charming Medical Limited - Class A Ordinary Shares,NASDAQ,S,N,N,100,N,N,nasdaqlisted.txt
MCW,"Mister Car Wash, Inc. - Common Stock",NASDAQ,Q,N,N,100,N,N,nasdaqlisted.txt
